Date,Open*,High,Low,Close**,Volume,Market Cap
11/26/2019,$0.02,$0.02,$0.02,$0.02,"$6,063,248","$110,892,748"
11/25/2019,$0.02,$0.02,$0.02,$0.02,"$9,310,731","$107,475,648"
11/24/2019,$0.02,$0.02,$0.02,$0.02,"$19,322,757","$106,613,939"
11/23/2019,$0.02,$0.02,$0.02,$0.02,"$8,354,888","$112,734,043"
11/22/2019,$0.02,$0.02,$0.02,$0.02,"$9,687,306","$106,849,072"
11/21/2019,$0.02,$0.02,$0.02,$0.02,"$8,274,314","$113,004,774"
11/20/2019,$0.03,$0.03,$0.02,$0.02,"$5,931,792","$120,851,503"
11/19/2019,$0.03,$0.03,$0.02,$0.03,"$6,742,421","$122,844,649"
11/18/2019,$0.03,$0.03,$0.03,$0.03,"$6,732,169","$126,754,578"
11/17/2019,$0.03,$0.03,$0.03,$0.03,"$4,804,578","$130,403,000"
11/16/2019,$0.03,$0.03,$0.03,$0.03,"$5,030,358","$130,814,171"
11/15/2019,$0.03,$0.03,$0.03,$0.03,"$9,315,038","$129,130,529"
11/14/2019,$0.03,$0.03,$0.03,$0.03,"$8,290,685","$133,391,411"
11/13/2019,$0.03,$0.03,$0.03,$0.03,"$7,237,007","$136,251,237"
11/12/2019,$0.03,$0.03,$0.03,$0.03,"$10,007,488","$137,566,851"
11/11/2019,$0.03,$0.03,$0.03,$0.03,"$8,026,460","$137,347,821"
11/10/2019,$0.03,$0.03,$0.03,$0.03,"$13,788,102","$142,176,946"
11/9/2019,$0.03,$0.03,$0.03,$0.03,"$7,335,999","$137,443,248"
11/8/2019,$0.03,$0.03,$0.03,$0.03,"$12,691,016","$134,606,636"
11/7/2019,$0.03,$0.03,$0.03,$0.03,"$9,438,768","$140,815,266"
11/6/2019,$0.03,$0.03,$0.03,$0.03,"$12,478,585","$141,863,920"
11/5/2019,$0.03,$0.03,$0.03,$0.03,"$11,815,642","$141,249,393"
11/4/2019,$0.03,$0.03,$0.03,$0.03,"$14,962,266","$140,881,359"
11/3/2019,$0.03,$0.03,$0.03,$0.03,"$16,079,128","$143,455,513"
11/2/2019,$0.03,$0.03,$0.03,$0.03,"$8,757,751","$140,225,568"
11/1/2019,$0.03,$0.03,$0.03,$0.03,"$8,685,077","$136,934,648"
10/31/2019,$0.03,$0.03,$0.03,$0.03,"$11,969,146","$138,718,131"
10/30/2019,$0.03,$0.03,$0.03,$0.03,"$10,417,245","$137,449,181"
10/29/2019,$0.03,$0.03,$0.03,$0.03,"$13,493,741","$141,935,208"
10/28/2019,$0.03,$0.03,$0.03,$0.03,"$21,450,795","$145,018,024"
10/27/2019,$0.03,$0.03,$0.03,$0.03,"$20,557,019","$140,432,557"
10/26/2019,$0.03,$0.03,$0.03,$0.03,"$23,152,399","$136,647,503"
10/25/2019,$0.03,$0.03,$0.03,$0.03,"$25,148,777","$139,825,642"
10/24/2019,$0.03,$0.03,$0.03,$0.03,"$14,302,375","$132,600,796"
10/23/2019,$0.03,$0.03,$0.03,$0.03,"$16,832,341","$131,063,116"
10/22/2019,$0.03,$0.03,$0.03,$0.03,"$14,224,859","$146,283,748"
10/21/2019,$0.03,$0.03,$0.03,$0.03,"$10,570,184","$146,526,195"
10/20/2019,$0.03,$0.03,$0.03,$0.03,"$7,696,538","$149,057,345"
10/19/2019,$0.03,$0.03,$0.03,$0.03,"$7,458,383","$147,922,308"
10/18/2019,$0.03,$0.03,$0.03,$0.03,"$15,169,277","$145,573,382"
10/17/2019,$0.03,$0.03,$0.03,$0.03,"$14,261,200","$153,227,031"
10/16/2019,$0.03,$0.03,$0.03,$0.03,"$18,050,923","$149,794,323"
10/15/2019,$0.04,$0.04,$0.03,$0.03,"$21,684,757","$158,538,784"
10/14/2019,$0.04,$0.04,$0.04,$0.04,"$19,227,985","$168,713,549"
10/13/2019,$0.04,$0.04,$0.04,$0.04,"$21,677,628","$168,980,459"
10/12/2019,$0.04,$0.04,$0.04,$0.04,"$28,614,968","$177,785,931"
10/11/2019,$0.04,$0.04,$0.03,$0.04,"$34,213,809","$164,138,429"
10/10/2019,$0.03,$0.04,$0.03,$0.04,"$64,021,525","$174,958,866"
10/9/2019,$0.03,$0.03,$0.03,$0.03,"$22,391,095","$152,809,387"
10/8/2019,$0.03,$0.03,$0.03,$0.03,"$17,678,706","$147,109,742"
10/7/2019,$0.03,$0.03,$0.03,$0.03,"$14,616,682","$147,619,657"
10/6/2019,$0.03,$0.03,$0.03,$0.03,"$10,041,425","$141,147,415"
10/5/2019,$0.03,$0.03,$0.03,$0.03,"$12,601,044","$144,828,707"
10/4/2019,$0.03,$0.03,$0.03,$0.03,"$13,749,444","$142,373,192"
10/3/2019,$0.03,$0.03,$0.03,$0.03,"$9,523,798","$137,948,576"
10/2/2019,$0.03,$0.03,$0.03,$0.03,"$11,946,707","$141,340,200"
10/1/2019,$0.03,$0.03,$0.03,$0.03,"$11,377,043","$133,514,707"
9/30/2019,$0.03,$0.03,$0.03,$0.03,"$29,111,983","$139,525,715"
9/29/2019,$0.03,$0.03,$0.03,$0.03,"$30,689,874","$138,678,193"
9/28/2019,$0.03,$0.03,$0.03,$0.03,"$12,071,836","$127,521,210"
9/27/2019,$0.03,$0.03,$0.03,$0.03,"$24,392,355","$129,892,163"
9/26/2019,$0.03,$0.03,$0.03,$0.03,"$18,880,815","$124,596,026"
9/25/2019,$0.03,$0.03,$0.03,$0.03,"$21,810,698","$118,880,074"
9/24/2019,$0.03,$0.03,$0.03,$0.03,"$27,774,809","$116,318,626"
9/23/2019,$0.03,$0.03,$0.03,$0.03,"$18,783,288","$141,379,866"
9/22/2019,$0.03,$0.03,$0.03,$0.03,"$22,429,404","$148,181,292"
9/21/2019,$0.04,$0.04,$0.03,$0.03,"$23,797,054","$155,062,776"
9/20/2019,$0.03,$0.04,$0.03,$0.04,"$30,685,648","$158,657,284"
9/19/2019,$0.04,$0.04,$0.03,$0.03,"$21,780,847","$152,658,258"
9/18/2019,$0.03,$0.04,$0.03,$0.04,"$25,610,641","$162,758,176"
9/17/2019,$0.03,$0.03,$0.03,$0.03,"$15,753,182","$147,211,758"
9/16/2019,$0.03,$0.03,$0.03,$0.03,"$8,220,722","$140,042,591"
9/15/2019,$0.03,$0.03,$0.03,$0.03,"$8,401,589","$143,556,903"
9/14/2019,$0.03,$0.03,$0.03,$0.03,"$12,519,515","$144,423,889"
9/13/2019,$0.03,$0.03,$0.03,$0.03,"$5,851,593","$135,914,896"
9/12/2019,$0.03,$0.03,$0.03,$0.03,"$9,102,991","$135,496,527"
9/11/2019,$0.03,$0.03,$0.03,$0.03,"$9,747,392","$133,172,406"
9/10/2019,$0.03,$0.03,$0.03,$0.03,"$9,434,873","$136,933,683"
9/9/2019,$0.03,$0.03,$0.03,$0.03,"$13,991,069","$138,415,923"
9/8/2019,$0.03,$0.03,$0.03,$0.03,"$10,720,489","$139,925,256"
9/7/2019,$0.03,$0.03,$0.03,$0.03,"$11,037,772","$142,883,001"
9/6/2019,$0.03,$0.03,$0.03,$0.03,"$10,954,478","$138,027,764"
9/5/2019,$0.03,$0.03,$0.03,$0.03,"$8,652,973","$138,151,977"
9/4/2019,$0.03,$0.03,$0.03,$0.03,"$10,083,348","$138,102,853"
9/3/2019,$0.03,$0.03,$0.03,$0.03,"$12,223,799","$139,360,711"
9/2/2019,$0.03,$0.03,$0.03,$0.03,"$8,621,345","$140,530,145"
9/1/2019,$0.03,$0.03,$0.03,$0.03,"$5,742,314","$135,597,607"
8/31/2019,$0.03,$0.03,$0.03,$0.03,"$5,566,662","$134,583,861"
8/30/2019,$0.03,$0.03,$0.03,$0.03,"$7,374,227","$136,005,356"
8/29/2019,$0.03,$0.03,$0.03,$0.03,"$11,006,233","$135,623,973"
8/28/2019,$0.04,$0.04,$0.03,$0.03,"$14,941,585","$138,127,311"
8/27/2019,$0.04,$0.04,$0.04,$0.04,"$14,912,411","$154,935,284"
8/26/2019,$0.04,$0.04,$0.04,$0.04,"$14,125,528","$154,706,684"
8/25/2019,$0.04,$0.04,$0.04,$0.04,"$19,447,178","$155,698,798"
8/24/2019,$0.04,$0.04,$0.04,$0.04,"$29,616,192","$166,207,175"
8/23/2019,$0.03,$0.04,$0.03,$0.04,"$27,355,057","$169,185,022"
8/22/2019,$0.03,$0.03,$0.03,$0.03,"$9,778,301","$145,664,233"
8/21/2019,$0.03,$0.03,$0.03,$0.03,"$11,557,048","$143,408,612"
8/20/2019,$0.03,$0.04,$0.03,$0.03,"$10,376,201","$147,127,400"
8/19/2019,$0.03,$0.04,$0.03,$0.03,"$12,695,110","$142,869,915"
8/18/2019,$0.03,$0.03,$0.03,$0.03,"$9,384,099","$143,534,238"
8/17/2019,$0.03,$0.03,$0.03,$0.03,"$5,607,778","$137,714,917"
8/16/2019,$0.04,$0.04,$0.03,$0.03,"$9,469,386","$139,006,965"
8/15/2019,$0.03,$0.04,$0.03,$0.04,"$9,587,566","$147,886,784"
8/14/2019,$0.04,$0.04,$0.03,$0.03,"$12,239,903","$143,450,567"
8/13/2019,$0.04,$0.04,$0.04,$0.04,"$11,561,442","$154,405,662"
8/12/2019,$0.04,$0.04,$0.04,$0.04,"$8,140,192","$158,110,093"
8/11/2019,$0.04,$0.04,$0.04,$0.04,"$12,538,891","$160,043,638"
8/10/2019,$0.04,$0.04,$0.04,$0.04,"$16,181,430","$165,777,743"
8/9/2019,$0.04,$0.04,$0.04,$0.04,"$16,693,842","$162,617,202"
8/8/2019,$0.04,$0.04,$0.04,$0.04,"$10,072,433","$158,749,961"
8/7/2019,$0.04,$0.04,$0.04,$0.04,"$12,794,555","$162,571,964"
8/6/2019,$0.04,$0.04,$0.04,$0.04,"$14,351,761","$166,597,593"
8/5/2019,$0.04,$0.04,$0.04,$0.04,"$17,590,341","$173,677,532"
8/4/2019,$0.04,$0.04,$0.04,$0.04,"$9,870,917","$168,315,715"
8/3/2019,$0.04,$0.04,$0.04,$0.04,"$7,694,723","$175,615,552"
8/2/2019,$0.04,$0.04,$0.04,$0.04,"$12,201,491","$174,816,515"
8/1/2019,$0.04,$0.04,$0.04,$0.04,"$11,815,588","$171,746,977"
7/31/2019,$0.04,$0.04,$0.04,$0.04,"$12,650,779","$176,345,974"
7/30/2019,$0.05,$0.05,$0.04,$0.04,"$12,411,534","$177,451,451"
7/29/2019,$0.05,$0.05,$0.04,$0.05,"$12,784,904","$185,227,374"
7/28/2019,$0.05,$0.05,$0.04,$0.05,"$15,387,782","$190,053,863"
7/27/2019,$0.05,$0.05,$0.04,$0.05,"$14,745,859","$187,593,565"
7/26/2019,$0.05,$0.05,$0.05,$0.05,"$13,640,826","$189,943,416"
7/25/2019,$0.05,$0.05,$0.05,$0.05,"$17,021,493","$193,071,687"
7/24/2019,$0.05,$0.05,$0.04,$0.05,"$17,686,962","$197,218,204"
7/23/2019,$0.05,$0.05,$0.05,$0.05,"$20,205,060","$182,160,922"
7/22/2019,$0.05,$0.05,$0.05,$0.05,"$35,023,125","$209,822,954"
7/21/2019,$0.05,$0.05,$0.05,$0.05,"$15,620,422","$204,213,585"
7/20/2019,$0.04,$0.05,$0.04,$0.05,"$16,232,703","$195,796,629"
7/19/2019,$0.04,$0.04,$0.04,$0.04,"$9,315,881","$176,064,464"
7/18/2019,$0.04,$0.04,$0.04,$0.04,"$11,942,128","$172,580,262"
7/17/2019,$0.04,$0.04,$0.04,$0.04,"$18,412,118","$164,389,453"
7/16/2019,$0.04,$0.04,$0.04,$0.04,"$10,551,348","$154,664,433"
7/15/2019,$0.04,$0.04,$0.04,$0.04,"$12,726,783","$167,903,074"
7/14/2019,$0.05,$0.05,$0.04,$0.04,"$18,324,962","$170,792,902"
7/13/2019,$0.05,$0.05,$0.05,$0.05,"$36,383,349","$200,364,350"
7/12/2019,$0.04,$0.05,$0.04,$0.05,"$23,951,633","$187,159,065"
7/11/2019,$0.04,$0.05,$0.04,$0.04,"$13,540,587","$157,220,790"
7/10/2019,$0.05,$0.05,$0.04,$0.04,"$17,198,346","$176,517,374"
7/9/2019,$0.05,$0.05,$0.05,$0.05,"$21,004,949","$195,741,132"
7/8/2019,$0.05,$0.05,$0.05,$0.05,"$18,885,768","$189,436,894"
7/7/2019,$0.05,$0.05,$0.05,$0.05,"$7,428,108","$202,373,816"
7/6/2019,$0.05,$0.05,$0.05,$0.05,"$10,205,081","$197,453,659"
7/5/2019,$0.05,$0.05,$0.05,$0.05,"$15,403,398","$198,624,803"
7/4/2019,$0.06,$0.06,$0.05,$0.05,"$18,220,012","$204,604,773"
7/3/2019,$0.05,$0.06,$0.05,$0.06,"$32,895,443","$215,249,906"
7/2/2019,$0.05,$0.05,$0.05,$0.05,"$23,007,100","$203,487,097"
7/1/2019,$0.05,$0.06,$0.05,$0.05,"$19,919,716","$211,431,539"
6/30/2019,$0.06,$0.06,$0.05,$0.05,"$14,119,430","$202,355,796"
6/29/2019,$0.05,$0.06,$0.05,$0.06,"$26,726,247","$230,235,646"
6/28/2019,$0.05,$0.06,$0.05,$0.05,"$26,214,815","$205,498,353"
6/27/2019,$0.06,$0.06,$0.05,$0.05,"$45,081,286","$207,907,109"
6/26/2019,$0.06,$0.06,$0.06,$0.06,"$55,715,289","$225,381,491"
6/25/2019,$0.06,$0.07,$0.06,$0.06,"$25,796,206","$242,848,098"
6/24/2019,$0.06,$0.07,$0.06,$0.06,"$35,786,945","$247,124,425"
6/23/2019,$0.06,$0.07,$0.06,$0.06,"$19,683,564","$236,818,341"
6/22/2019,$0.06,$0.07,$0.06,$0.06,"$35,800,629","$244,029,498"
6/21/2019,$0.06,$0.06,$0.06,$0.06,"$17,987,642","$233,807,250"
6/20/2019,$0.06,$0.06,$0.06,$0.06,"$18,546,543","$237,305,067"
6/19/2019,$0.06,$0.07,$0.06,$0.06,"$24,064,182","$243,268,422"
6/18/2019,$0.06,$0.06,$0.06,$0.06,"$14,817,375","$235,839,771"
6/17/2019,$0.06,$0.06,$0.06,$0.06,"$17,282,921","$236,223,462"
6/16/2019,$0.06,$0.06,$0.06,$0.06,"$23,171,654","$236,969,426"
6/15/2019,$0.06,$0.06,$0.06,$0.06,"$18,717,511","$235,432,230"
6/14/2019,$0.06,$0.07,$0.06,$0.06,"$30,719,387","$226,571,294"
6/13/2019,$0.07,$0.07,$0.06,$0.06,"$22,132,013","$239,599,557"
6/12/2019,$0.07,$0.07,$0.06,$0.07,"$17,927,366","$244,590,758"
6/11/2019,$0.07,$0.07,$0.06,$0.07,"$17,788,529","$243,666,471"
6/10/2019,$0.06,$0.07,$0.06,$0.07,"$25,855,968","$250,519,104"
6/9/2019,$0.07,$0.07,$0.06,$0.06,"$28,196,498","$236,451,518"
6/8/2019,$0.07,$0.07,$0.06,$0.07,"$31,000,271","$256,250,771"
6/7/2019,$0.06,$0.07,$0.06,$0.07,"$19,852,807","$242,421,796"
6/6/2019,$0.06,$0.07,$0.06,$0.06,"$25,536,551","$234,795,258"
6/5/2019,$0.06,$0.07,$0.06,$0.06,"$34,752,349","$237,563,112"
6/4/2019,$0.07,$0.07,$0.06,$0.06,"$63,719,934","$239,648,180"
6/3/2019,$0.07,$0.08,$0.07,$0.07,"$95,423,033","$270,738,401"
6/2/2019,$0.07,$0.08,$0.07,$0.07,"$99,195,284","$264,266,867"
6/1/2019,$0.06,$0.07,$0.06,$0.07,"$67,769,322","$258,221,815"
5/31/2019,$0.05,$0.06,$0.05,$0.06,"$45,048,131","$220,445,647"
5/30/2019,$0.06,$0.06,$0.05,$0.05,"$51,028,424","$198,041,889"
5/29/2019,$0.05,$0.06,$0.05,$0.06,"$23,049,108","$204,425,104"
5/28/2019,$0.05,$0.06,$0.05,$0.05,"$14,135,044","$197,806,143"
5/27/2019,$0.06,$0.06,$0.05,$0.05,"$19,108,642","$194,542,162"
5/26/2019,$0.05,$0.06,$0.05,$0.06,"$29,491,057","$206,880,314"
5/25/2019,$0.05,$0.05,$0.05,$0.05,"$6,726,217","$187,899,395"
5/24/2019,$0.05,$0.06,$0.05,$0.05,"$15,905,683","$188,387,693"
5/23/2019,$0.05,$0.06,$0.05,$0.05,"$19,783,527","$189,068,829"
5/22/2019,$0.06,$0.06,$0.05,$0.05,"$20,400,031","$185,855,245"
5/21/2019,$0.06,$0.06,$0.05,$0.06,"$37,563,418","$203,482,970"
5/20/2019,$0.06,$0.06,$0.05,$0.06,"$19,829,935","$198,600,640"
5/19/2019,$0.05,$0.06,$0.05,$0.06,"$24,058,363","$198,568,763"
5/18/2019,$0.06,$0.06,$0.05,$0.05,"$15,357,741","$194,056,646"
5/17/2019,$0.06,$0.06,$0.05,$0.06,"$28,002,292","$201,680,836"
5/16/2019,$0.06,$0.07,$0.05,$0.06,"$43,157,375","$205,266,622"
5/15/2019,$0.05,$0.06,$0.05,$0.06,"$90,875,575","$219,934,453"
5/14/2019,$0.05,$0.05,$0.04,$0.05,"$18,695,589","$164,354,696"
5/13/2019,$0.05,$0.05,$0.04,$0.05,"$16,126,142","$159,984,654"
5/12/2019,$0.05,$0.05,$0.04,$0.05,"$8,826,227","$161,529,824"
5/11/2019,$0.05,$0.05,$0.05,$0.05,"$14,522,394","$170,714,310"
5/10/2019,$0.04,$0.05,$0.04,$0.05,"$20,237,225","$164,473,953"
5/9/2019,$0.05,$0.05,$0.04,$0.04,"$11,462,676","$146,777,453"
5/8/2019,$0.04,$0.05,$0.04,$0.05,"$13,355,312","$160,974,683"
5/7/2019,$0.05,$0.05,$0.04,$0.04,"$10,763,796","$153,656,362"
5/6/2019,$0.05,$0.05,$0.05,$0.05,"$6,562,833","$169,119,102"
5/5/2019,$0.05,$0.05,$0.05,$0.05,"$8,133,302","$172,774,177"
5/4/2019,$0.05,$0.05,$0.05,$0.05,"$10,018,862","$170,718,042"
5/3/2019,$0.05,$0.05,$0.05,$0.05,"$9,624,440","$174,002,589"
5/2/2019,$0.05,$0.05,$0.05,$0.05,"$11,481,842","$176,994,819"
5/1/2019,$0.05,$0.06,$0.05,$0.05,"$16,741,574","$180,108,052"
4/30/2019,$0.05,$0.05,$0.04,$0.05,"$18,669,117","$173,961,616"
4/29/2019,$0.05,$0.05,$0.05,$0.05,"$14,693,469","$162,172,637"
4/28/2019,$0.06,$0.06,$0.05,$0.05,"$7,169,633","$183,193,835"
4/27/2019,$0.05,$0.06,$0.05,$0.06,"$7,384,671","$189,502,721"
4/26/2019,$0.05,$0.06,$0.05,$0.05,"$12,667,171","$179,376,808"
4/25/2019,$0.06,$0.06,$0.05,$0.05,"$11,034,890","$176,890,801"
4/24/2019,$0.06,$0.07,$0.05,$0.06,"$17,323,259","$193,077,155"
4/23/2019,$0.06,$0.06,$0.06,$0.06,"$12,240,268","$210,256,430"
4/22/2019,$0.06,$0.06,$0.06,$0.06,"$12,660,192","$209,666,022"
4/21/2019,$0.07,$0.07,$0.06,$0.06,"$15,204,758","$212,945,035"
4/20/2019,$0.07,$0.07,$0.06,$0.07,"$34,195,444","$219,800,125"
4/19/2019,$0.06,$0.07,$0.06,$0.07,"$42,928,418","$222,695,549"
4/18/2019,$0.06,$0.06,$0.05,$0.06,"$14,562,811","$195,352,055"
4/17/2019,$0.06,$0.06,$0.06,$0.06,"$14,061,499","$199,730,498"
4/16/2019,$0.06,$0.06,$0.06,$0.06,"$11,786,636","$194,935,484"
4/15/2019,$0.06,$0.06,$0.05,$0.06,"$14,048,942","$196,127,336"
4/14/2019,$0.06,$0.06,$0.06,$0.06,"$9,075,438","$205,327,135"
4/13/2019,$0.06,$0.07,$0.06,$0.06,"$10,076,461","$212,451,914"
4/12/2019,$0.06,$0.07,$0.06,$0.06,"$16,897,087","$215,089,702"
4/11/2019,$0.07,$0.07,$0.06,$0.06,"$27,381,326","$204,876,354"
4/10/2019,$0.07,$0.07,$0.07,$0.07,"$19,674,375","$222,105,013"
4/9/2019,$0.07,$0.07,$0.07,$0.07,"$24,224,628","$226,507,849"
4/8/2019,$0.07,$0.07,$0.06,$0.07,"$22,594,536","$221,310,946"
4/7/2019,$0.07,$0.07,$0.07,$0.07,"$43,198,774","$222,510,770"
4/6/2019,$0.06,$0.07,$0.06,$0.07,"$55,385,970","$218,666,781"
4/5/2019,$0.06,$0.06,$0.06,$0.06,"$17,890,237","$196,079,410"
4/4/2019,$0.06,$0.06,$0.05,$0.06,"$26,672,283","$196,671,920"
4/3/2019,$0.06,$0.06,$0.06,$0.06,"$53,001,870","$190,988,878"
4/2/2019,$0.06,$0.07,$0.06,$0.06,"$45,610,183","$205,895,685"
4/1/2019,$0.06,$0.07,$0.06,$0.06,"$33,939,276","$207,159,633"
3/31/2019,$0.06,$0.06,$0.06,$0.06,"$21,218,748","$195,634,583"
3/30/2019,$0.06,$0.07,$0.06,$0.06,"$27,864,933","$200,528,511"
3/29/2019,$0.07,$0.07,$0.06,$0.06,"$34,943,523","$206,677,879"
3/28/2019,$0.06,$0.07,$0.06,$0.07,"$82,195,693","$213,101,289"
3/27/2019,$0.05,$0.06,$0.05,$0.06,"$35,758,540","$188,678,569"
3/26/2019,$0.06,$0.06,$0.05,$0.05,"$46,967,041","$165,714,876"
3/25/2019,$0.06,$0.06,$0.05,$0.06,"$73,075,864","$178,381,405"
3/24/2019,$0.05,$0.06,$0.05,$0.06,"$127,916,875","$180,371,350"
3/23/2019,$0.04,$0.05,$0.04,$0.05,"$58,706,708","$170,577,911"
3/22/2019,$0.05,$0.05,$0.04,$0.04,"$46,740,117","$138,637,709"
3/21/2019,$0.04,$0.05,$0.04,$0.05,"$95,897,466","$147,771,014"
3/20/2019,$0.03,$0.04,$0.03,$0.04,"$41,010,387","$124,959,547"
3/19/2019,$0.03,$0.04,$0.03,$0.03,"$34,229,366","$107,981,490"
3/18/2019,$0.03,$0.03,$0.03,$0.03,"$15,067,371","$98,186,976"
3/17/2019,$0.03,$0.03,$0.03,$0.03,"$5,821,526","$89,160,637"
3/16/2019,$0.03,$0.03,$0.03,$0.03,"$8,011,898","$88,220,923"
3/15/2019,$0.03,$0.03,$0.03,$0.03,"$14,744,352","$90,746,143"
3/14/2019,$0.03,$0.03,$0.02,$0.03,"$7,976,377","$79,129,479"
3/13/2019,$0.03,$0.03,$0.03,$0.03,"$21,116,950","$79,349,822"
3/12/2019,$0.02,$0.03,$0.02,$0.03,"$12,289,998","$78,707,259"
3/11/2019,$0.03,$0.03,$0.02,$0.02,"$16,558,247","$76,347,841"
3/10/2019,$0.03,$0.03,$0.03,$0.03,"$24,679,571","$84,317,074"
3/9/2019,$0.03,$0.03,$0.03,$0.03,"$26,312,077","$92,118,833"
3/8/2019,$0.03,$0.04,$0.03,$0.03,"$68,202,973","$101,973,692"
3/7/2019,$0.03,$0.03,$0.03,$0.03,"$59,823,974","$106,027,441"
3/6/2019,$0.02,$0.03,$0.02,$0.03,"$25,744,035","$80,285,104"
3/5/2019,$0.02,$0.03,$0.02,$0.02,"$25,200,649","$71,007,504"
3/4/2019,$0.02,$0.03,$0.02,$0.02,"$76,163,205","$73,469,947"
3/3/2019,$0.02,$0.02,$0.02,$0.02,"$32,568,065","$71,695,046"
3/2/2019,$0.02,$0.02,$0.02,$0.02,"$36,664,456","$58,566,748"
3/1/2019,$0.01,$0.02,$0.01,$0.02,"$14,160,717","$47,413,821"
2/28/2019,$0.01,$0.01,$0.01,$0.01,"$17,628,822","$39,877,165"
2/27/2019,$0.01,$0.01,$0.01,$0.01,"$14,540,840","$38,486,859"
2/26/2019,$0.01,$0.01,$0.01,$0.01,"$6,459,726","$35,046,589"
2/25/2019,$0.01,$0.01,$0.01,$0.01,"$2,444,822","$31,880,041"
2/24/2019,$0.01,$0.01,$0.01,$0.01,"$2,690,246","$30,790,569"
2/23/2019,$0.01,$0.01,$0.01,$0.01,"$3,113,393","$33,867,292"
2/22/2019,$0.01,$0.01,$0.01,$0.01,"$5,872,781","$35,150,474"
2/21/2019,$0.01,$0.01,$0.01,$0.01,"$2,416,433","$31,617,871"
2/20/2019,$0.01,$0.01,$0.01,$0.01,"$1,675,500","$33,160,926"
2/19/2019,$0.01,$0.01,$0.01,$0.01,"$2,502,679","$32,326,955"
2/18/2019,$0.01,$0.01,$0.01,$0.01,"$1,936,619","$32,064,538"
2/17/2019,$0.01,$0.01,$0.01,$0.01,"$1,778,191","$30,839,074"
2/16/2019,$0.01,$0.01,$0.01,$0.01,"$1,473,654","$30,004,661"
2/15/2019,$0.01,$0.01,$0.01,$0.01,"$1,640,861","$30,632,965"
2/14/2019,$0.01,$0.01,$0.01,$0.01,"$1,245,546","$30,308,451"
2/13/2019,$0.01,$0.01,$0.01,$0.01,"$1,403,110","$30,293,203"
2/12/2019,$0.01,$0.01,$0.01,$0.01,"$2,900,832","$30,940,750"
2/11/2019,$0.01,$0.01,$0.01,$0.01,"$3,047,214","$30,976,609"
2/10/2019,$0.01,$0.01,$0.01,$0.01,"$2,745,999","$32,414,635"
2/9/2019,$0.01,$0.01,$0.01,$0.01,"$4,971,821","$33,231,731"
2/8/2019,$0.01,$0.01,$0.01,$0.01,"$2,682,088","$31,467,955"
2/7/2019,$0.01,$0.01,$0.01,$0.01,"$3,633,361","$29,236,183"
2/6/2019,$0.01,$0.01,$0.01,$0.01,"$3,295,598","$29,162,557"
2/5/2019,$0.01,$0.01,$0.01,$0.01,"$2,389,627","$28,373,660"
2/4/2019,$0.01,$0.01,$0.01,$0.01,"$3,106,804","$28,893,815"
2/3/2019,$0.01,$0.01,$0.01,$0.01,"$1,202,529","$30,206,480"
2/2/2019,$0.01,$0.01,$0.01,$0.01,"$1,081,377","$31,121,556"
2/1/2019,$0.01,$0.01,$0.01,$0.01,"$1,531,531","$30,991,508"
1/31/2019,$0.01,$0.01,$0.01,$0.01,"$3,286,185","$30,608,194"
1/30/2019,$0.01,$0.01,$0.01,$0.01,"$1,726,899","$33,415,238"
1/29/2019,$0.01,$0.01,$0.01,$0.01,"$1,602,223","$32,183,626"
1/28/2019,$0.01,$0.01,$0.01,$0.01,"$2,791,105","$32,720,998"
1/27/2019,$0.01,$0.01,$0.01,$0.01,"$2,108,046","$34,260,786"
1/26/2019,$0.01,$0.01,$0.01,$0.01,"$1,911,389","$35,705,979"
1/25/2019,$0.01,$0.01,$0.01,$0.01,"$3,254,171","$35,739,298"
1/24/2019,$0.01,$0.01,$0.01,$0.01,"$3,054,967","$36,603,721"
1/23/2019,$0.01,$0.01,$0.01,$0.01,"$11,422,799","$37,011,628"
1/22/2019,$0.01,$0.01,$0.01,$0.01,"$11,874,502","$39,037,873"
1/21/2019,$0.01,$0.01,$0.01,$0.01,"$1,436,338","$33,785,979"
1/20/2019,$0.01,$0.01,$0.01,$0.01,"$2,187,262","$33,218,437"
1/19/2019,$0.01,$0.01,$0.01,$0.01,"$1,723,002","$34,803,409"
1/18/2019,$0.01,$0.01,$0.01,$0.01,"$3,156,691","$34,280,847"
1/17/2019,$0.01,$0.01,$0.01,$0.01,"$3,016,271","$34,816,899"
1/16/2019,$0.01,$0.01,$0.01,$0.01,"$1,924,059","$33,703,723"
1/15/2019,$0.01,$0.01,$0.01,$0.01,"$1,872,288","$32,307,752"
1/14/2019,$0.01,$0.01,$0.01,$0.01,"$2,367,532","$34,029,190"
1/13/2019,$0.01,$0.01,$0.01,$0.01,"$3,716,168","$31,631,090"
1/12/2019,$0.01,$0.01,$0.01,$0.01,"$1,584,330","$33,785,329"
1/11/2019,$0.01,$0.01,$0.01,$0.01,"$1,396,210","$33,654,288"
1/10/2019,$0.02,$0.02,$0.01,$0.01,"$3,060,671","$33,550,460"
1/9/2019,$0.02,$0.02,$0.01,$0.02,"$2,836,628","$39,947,917"
1/8/2019,$0.01,$0.02,$0.01,$0.02,"$2,843,606","$40,110,751"
1/7/2019,$0.01,$0.02,$0.01,$0.01,"$2,673,679","$38,997,329"
